"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_corrientes","vcr_corrientes","compatibilidad_con_corrientes","valor_estrategico_para_corrientes","indice_recuperacion_de_posiciones_corrientes","indice_oportunidades_cercanas_corrientes","indice_objetivos_factibles_corrientes","indice_apuestas_ambiciosas_corrientes","top_20_criterios_corrientes","empleo","empresas","tasa_fem"
"720510","Granules of pig iron","Granallas, de fundicion, de hierro o de acero.","Metales"," XV Metales comunes y sus manufacturas","0.18041","2178","Decreció / Decreció","2193964.81148","0.00000","0.00000","0.53470","0.68591","0","0.52951","0.53448","0.51417","","s.d.","s.d.","0.07857"
"480419","Paper, Kraftliner, other, uncoated","Los demas papel y carton kraft, para caras (cubiertas).","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.18008","2179","Creció / Creció","12044593.76503","0.00000","0.00000","0.53988","-0.64565","0","0.26680","0.07098","-0.08356","","s.d.","s.d.","0.08658"
"790111","Zinc, unwrought, >99%","Cinc en bruto sin alear, con un contenido cinc, en peso, superior o ig","Metales"," XV Metales comunes y sus manufacturas","0.17928","2181","Creció mucho / Creció mucho","58083846.48087","0.00000","0.00000","0.69635","-0.37323","0","0.43073","0.24444","0.08577","","s.d.","s.d.","0.09388"
"40819","Egg yolks, not dried","Las demas yemas de huevo, frescas, cocidas, moldeadas, congeladas o co","Agricultura"," I Animales vivos; productos animales","0.17228","2196","Creció / Creció","1886754.86339","15.21134","0.00463","0.65718","1.16359","0","0.70997","0.76169","0.76384","","1619","17","0.23891"
"30510","Fish flours, meals, and pellets","Harina de pescado apta para la alimentacion humana.","Agricultura"," I Animales vivos; productos animales","-0.93653","3740","Creció / Se mantuvo","511335.42896","0.00000","0.00000","0.21348","-0.63329","0","-0.07088","-0.25539","-0.45507","","s.d.","s.d.","0.32462"
"30520","Dried/smoked/salted livers and roes","Higados, huevas y lechas de pescado, secos, ahumados, salados o en sal","Agricultura"," I Animales vivos; productos animales","-0.77435","3530","Creció / Se mantuvo","1208411.71858","0.00000","0.00000","0.17522","-0.61155","0","-0.07709","-0.24258","-0.41622","","s.d.","s.d.","0.32462"
"30530","Dried/salted fish fillets","Filetes de pescado, secos, salados o en salmuera, sin ahumar.","Agricultura"," I Animales vivos; productos animales","-0.55699","3265","Se mantuvo / Decreció","3250413.67760","0.00000","0.00000","0.42956","0.17558","0","0.28011","0.19268","0.06863","","s.d.","s.d.","0.32462"
"30541","Smoked salmon","Salmones del pacifico, atlantico o danubio, ahumados, incluido filetes","Agricultura"," I Animales vivos; productos animales","0.58909","1461","Creció mucho / Creció","15137723.99727","0.00000","0.00000","0.05758","0.29247","0","0.15771","0.21952","0.29616","","s.d.","s.d.","0.32462"
"390190","Polymers of ethylene, nes","Los demas polimeros de etileno en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.15859","2215","Creció mucho / Creció mucho","39631518.45628","0.00000","0.00000","0.92533","-0.10680","0","0.64223","0.44907","0.26918","","s.d.","s.d.","0.12871"
"320810","Polyester paint, non-aqueous","Pinturas y barnices a base de poliesteres","Químicos"," VI Productos químicos y aliados","0.15779","2217","Decreció / Decreció","13066885.13661","37.34859","0.00117","0.73631","1.15982","0","0.76316","0.79776","0.78226","","8","4","0.15006"
"392510","Plastic tanks, <300 L","Depositos, cisternas, cubas y recipientes analogos de capac.sup.a 300l","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.14589","2236","Creció / Creció","4982359.60656","0.00000","0.00000","0.50044","0.52732","0","0.47036","0.45666","0.42390","","28","4","0.12832"
"100300","Barley","Cebada","Agricultura"," II Productos vegetales","0.13947","2243","Decreció mucho / Decreció mucho","-446768054.42896","0.00000","0.00000","0.84188","-0.07709","0","0.58785","0.41488","0.25274","","1355","105","0.11081"
"30561","Salted herrings","Arenques salado sin secar ni ahumar o en salmuera.","Agricultura"," I Animales vivos; productos animales","0.87616","980","Se mantuvo / Se mantuvo","197315.36612","0.00000","0.00000","-0.47241","-0.16442","0","-0.27595","-0.16233","0.00333","","s.d.","s.d.","0.32462"
"30562","Salted cod","Bacalaos salados, sin secar ni ahumar o en salmuera.","Agricultura"," I Animales vivos; productos animales","0.66992","1333","Creció / Se mantuvo","3181099.74044","0.00000","0.00000","-0.41657","-1.44041","0","-0.51269","-0.61194","-0.60568","","s.d.","s.d.","0.32462"
"890399","Rowing boats, canoes","Yates y embarcaciones de recreo y trabajo","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.13815","2247","Creció mucho / Creció mucho","16110938.52459","0.00000","0.00000","0.80427","-0.01661","0","0.57348","0.41704","0.26834","","s.d.","s.d.","0.07178"
"70920","Asparagus","Esparragos frescos o refrigerados","Agricultura"," II Productos vegetales","0.13747","2249","Creció / Creció","10314811.42623","1071.54838","0.06192","0.91952","-1.47421","0","0.36257","-0.03559","-0.35317","","669","99","0.19753"
"200791","Citrus based jams jellies marmalade, etc.","Preparaciones homogenizadas de agrios, incluso azucarados o edulcorado","Agricultura"," IV Alimentos preparados, bebidas y tabaco","0.13628","2251","Decreció / Decreció","524460.02732","0.00893","0.00001","0.70312","0.76587","0","0.65899","0.64006","0.58965","","855","16","0.26995"
"480451","Paper, kraft, >225g/m2, unbleached, uncoated","Los demas papeles y carton kraft, crudos, gramaje superior a 225 g/m2.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.13217","2257","Decreció / Decreció","1903093.58470","0.00000","0.00000","0.55293","-0.36009","0","0.32825","0.17026","0.03688","","s.d.","s.d.","0.08658"
"392390","Plastic goods for packing","Los demas articulos para el transporte o envasado de plastico.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.13120","2259","Creció mucho / Creció mucho","28706523.95628","635.79598","0.00697","0.70414","0.82770","0","0.67156","0.66144","0.61650","","28","4","0.12832"
"20742","Turkey meat, frozen","Carne de pavo, congelada","Agricultura"," I Animales vivos; productos animales","0.12999","2262","Decreció / Decreció","6028205.30328","0.00000","0.00000","0.66806","0.70583","0","0.62181","0.60057","0.55054","","154","15","0.09596"
"843790","Parts grain/seed processing equipment","Partes de maquinas para la limpieza, clasificacion o cribado de semill","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.12508","2271","Decreció / Decreció","1546158.64208","0.00000","0.00000","0.72963","0.98331","0","0.71991","0.72773","0.69265","","s.d.","s.d.","0.09239"
"441510","Wooden boxes","Cajas , cajitas, jaulas, tambores y envases similares; tambores para c","Agricultura"," IX Productos de madera, carbón de madera, o corcho. Fabricaciones de paja u otros materiales trenzados","0.10894","2292","Creció / Creció","3601991.64208","559.00729","0.06210","0.51758","0.72788","0","0.51878","0.52989","0.51006","","s.d.","s.d.","0.09119"
"480421","Paper, sack kraft, unbleached, uncoated","Papel kraft para sacos, crudo.","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.10606","2296","Creció mucho / Creció","7764984.04098","0.00000","0.00000","0.54641","-0.26862","0","0.33937","0.19510","0.06956","","s.d.","s.d.","0.08658"
"30623","Shrimps","Camarones, langostinos, quisquillas y gambas sin congelar.","Agricultura"," I Animales vivos; productos animales","-1.58600","4358","Decreció mucho / Decreció mucho","346119.27322","0.00000","0.00000","0.12548","-1.54358","0","-0.37948","-0.71541","-1.05347","","s.d.","s.d.","0.09197"
"200580","Sweet corn","Maiz dulce, preparado o conservado (excepto en vinagre o acido acetico","Agricultura"," IV Alimentos preparados, bebidas y tabaco","0.09999","2300","Creció / Decreció","5894579.82787","0.03641","0.00000","0.50216","-0.75258","0","0.21100","0.00268","-0.16302","","855","16","0.26995"
"330590","Hair preparations, nes","Las demas preparaciones capilares","Químicos"," VI Productos químicos y aliados","0.08697","2317","Creció mucho / Creció","22155447.67213","721.94859","0.00824","0.84298","0.74424","0","0.74763","0.69502","0.60954","","38","12","0.34836"
"40210","Milk powder, <1.5% fat","Leche en polvo, granulos u otras formas, materia grasa inferior o igua","Agricultura"," I Animales vivos; productos animales","0.08649","2320","Decreció mucho / Decreció mucho","-2688957.52186","0.00000","0.00000","1.21984","0.21559","0","0.90565","0.69835","0.48459","","707","21","0.14511"
"30721","Live scallops","Veneras, volandeiras y otros, vivos, frescos o refrigerados.","Agricultura"," I Animales vivos; productos animales","0.56474","1510","Decreció / Decreció","1718986.78962","0.00000","0.00000","-0.07877","-0.22083","0","-0.04283","-0.03196","0.01818","","s.d.","s.d.","0.09197"
"30729","Scallops, not live","Veneras, volandeiras otros, congelados, secos, salados o en salmuera.","Agricultura"," I Animales vivos; productos animales","-0.13181","2649","Decreció mucho / Decreció mucho","-17639493.61202","0.00000","0.00000","0.09250","-0.29991","0","-0.00841","-0.07849","-0.14016","","s.d.","s.d.","0.32462"
"30731","Mussels","Mejillones, vivos, frescos o refrigerados.","Agricultura"," I Animales vivos; productos animales","0.35535","1853","Creció / Creció","2770705.04098","0.00000","0.00000","0.43142","-0.00142","0","0.33725","0.26851","0.21762","","s.d.","s.d.","0.09197"
"850433","Electric transformers, 16-500KVA","Los demas transformadores, potencia superior a 16 kva. e inferior o ig","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.08431","2322","Decreció / Decreció","5195316.54918","0.12363","0.00001","0.73865","0.48845","0","0.62317","0.55293","0.46247","","s.d.","s.d.","0.14716"
"110820","Inulin","Inulina.","Agricultura"," II Productos vegetales","0.07618","2334","Se mantuvo / Se mantuvo","772933.98907","15.63688","0.01221","0.52798","-2.21623","0","-0.06604","-0.50026","-0.81987","","s.d.","s.d.","0.13127"
"284011","Disodium tetraborate, anhydrous","Tetraborato de disodio (borax refinado), anhidro.","Químicos"," VI Productos químicos y aliados","0.07595","2336","Creció / Se mantuvo","206973.24317","0.00000","0.00000","1.22180","-1.51657","0","0.55954","0.09150","-0.29693","","s.d.","s.d.","0.14976"
"20722","Whole turkey, frozen","Pavo entero, congelado","Agricultura"," I Animales vivos; productos animales","0.06280","2352","Decreció / Decreció","627288.99180","0.00000","0.00000","0.83106","-0.43495","0","0.50103","0.27272","0.06929","","154","15","0.09596"
"300420","Antibiotics, doses, nes","Medicamentos que contengan otros antibioticos.","Químicos"," VI Productos químicos y aliados","0.06140","2357","Creció mucho / Creció","40979066.37158","9251.50491","0.05948","0.67085","0.65176","0","0.60609","0.57275","0.50990","","141","25","0.34344"
"681310","Asbestos brake linings & pads","Guarniciones para frenos, a base de amianto, de otras sustancias miner","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.06113","2360","Decreció / Decreció","5046838.09563","0.00000","0.00000","0.53828","0.67677","0","0.51826","0.51518","0.48131","","s.d.","s.d.","0.11237"
"330690","Oral hygiene, not dentrifices","Las demas preparaciones para la higiene bucal o dental.","Químicos"," VI Productos químicos y aliados","0.06023","2363","Creció / Creció","2582481.22131","1201.42299","0.06877","1.05846","0.64392","0","0.87573","0.76364","0.62236","","38","12","0.34836"
"310510","Fertilizer mixes in tablets,  < 10kg","Productos de este capitulo en tabletas o formas similares o en envases","Químicos"," VI Productos químicos y aliados","0.05689","2370","Creció / Se mantuvo","2363800.53279","387.66829","0.07483","0.50294","0.92732","0","0.54321","0.58456","0.58240","","s.d.","s.d.","0.04194"
"250850","Andalusite","Andalucita, cianita y silimanita","Minerales"," V Productos minerales","0.05568","2373","Creció / Se mantuvo","766109.24590","0.00000","0.00000","0.84137","-1.65729","0","0.26307","-0.15101","-0.47945","","s.d.","s.d.","0.08673"
"380830","Herbicides","Herbicidas, inhibidores de germinacion y reguladores del crecimiento d","Químicos"," VI Productos químicos y aliados","0.05196","2381","Creció mucho / Creció","-30839916.12022","2954.31249","0.02135","0.84453","0.64567","0","0.72550","0.65604","0.55690","","s.d.","s.d.","0.19452"
"40130","Milk and cream, >6% fat","Leche y nata, sin concentrar ni edulcorar con un cont. materias grasas","Agricultura"," I Animales vivos; productos animales","0.51425","1602","Creció mucho / Creció mucho","21764419.65574","0.00000","0.00000","-0.05269","0.71632","0","0.15781","0.30151","0.43510","","707","21","0.14511"
"110422","Oats, hulled, pearled","Avena en grano (mondados, perlados, troceados o triturados)","Agricultura"," II Productos vegetales","0.04318","2389","Creció / Creció","988947.75137","8.52386","0.00503","0.70045","-1.22544","0","0.24954","-0.07220","-0.33052","","612","20","0.12697"
"280800","Nitric acid","Acido nitrico, acido sulfonitrico","Químicos"," VI Productos químicos y aliados","0.03759","2401","Se mantuvo / Decreció","1043312.19126","0.00000","0.00000","0.75665","0.59464","0","0.65234","0.59209","0.50398","","s.d.","s.d.","0.04194"
"210690","Food preparations nes","Las demas preparaciones alimenticias","Agricultura"," IV Alimentos preparados, bebidas y tabaco","0.03365","2405","Creció mucho / Creció mucho","184969100.82240","146844.05968","0.32877","0.89922","0.52135","0","0.73709","0.63713","0.51278","","1619","17","0.23891"
"843142","Bulldozer & angledozer blades","Hojas de topadora (de bulldozers), incluso angulares (de angledozer)","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.02781","2411","Decreció / Decreció","1059799.58470","0.00000","0.00000","0.91296","-0.45693","0","0.55046","0.30073","0.07522","","s.d.","s.d.","0.08398"
"20120","Bone-in beef","Carne de bovinos en trozos sin deshuesar, fresca o refrigerada.","Agricultura"," I Animales vivos; productos animales","0.02714","2413","Creció / Decreció","30879078.60383","0.02666","0.00000","0.53913","0.64690","0","0.50948","0.50005","0.45962","","154","15","0.09596"
"731010","Tank, iron/steel, 50-300L","Depositos,barriles, y similares, de capacidad superior o igual a 50 l.","Metales"," XV Metales comunes y sus manufacturas","0.02648","2414","Creció / Creció","8181988.58197","26.24355","0.00148","0.64925","0.90631","0","0.63839","0.64581","0.60924","","54","20","0.11287"
"481840","Paper sanitary towels, diapers","Pañales, toallas y tampones higienicos y articulos higienicos similare","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.02583","2416","Decreció / Decreció mucho","22840991.07650","7.30136","0.00004","1.03193","0.25318","0","0.77557","0.60845","0.42997","","s.d.","s.d.","0.20466"
"390421","Polyvinyl chloride, not plasticised","Los demas policloruros de vinilo sin plastificar","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.02462","2417","Decreció mucho / Decreció","3002483.62842","0.00000","0.00000","0.63815","0.59262","0","0.56769","0.53019","0.46428","","s.d.","s.d.","0.12871"
